,UF,gasto,data,Região,gasto em milhões
2429,50 Mato Grosso do Sul,11808910.05,2010-07-01,Centro-Oeste,11.808910050000001
2430,50 Mato Grosso do Sul,12917152.45,2010-08-01,Centro-Oeste,12.91715245
2431,50 Mato Grosso do Sul,12429678.06,2010-09-01,Centro-Oeste,12.42967806
2432,50 Mato Grosso do Sul,12526681.04,2010-10-01,Centro-Oeste,12.52668104
2433,50 Mato Grosso do Sul,12305360.94,2010-11-01,Centro-Oeste,12.30536094
2434,50 Mato Grosso do Sul,11190032.82,2010-12-01,Centro-Oeste,11.19003282
2435,50 Mato Grosso do Sul,11894027.89,2011-01-01,Centro-Oeste,11.89402789
2436,50 Mato Grosso do Sul,11691745.82,2011-02-01,Centro-Oeste,11.69174582
2437,50 Mato Grosso do Sul,13243933.73,2011-03-01,Centro-Oeste,13.24393373
2438,50 Mato Grosso do Sul,12611967.81,2011-04-01,Centro-Oeste,12.611967810000001
2439,50 Mato Grosso do Sul,13435139.24,2011-05-01,Centro-Oeste,13.43513924
2440,50 Mato Grosso do Sul,12995272.5,2011-06-01,Centro-Oeste,12.9952725
2441,50 Mato Grosso do Sul,13187128.48,2011-07-01,Centro-Oeste,13.18712848
2442,50 Mato Grosso do Sul,12775178.56,2011-08-01,Centro-Oeste,12.77517856
2443,50 Mato Grosso do Sul,12413572.78,2011-09-01,Centro-Oeste,12.413572779999999
2444,50 Mato Grosso do Sul,12264289.91,2011-10-01,Centro-Oeste,12.26428991
2445,50 Mato Grosso do Sul,12363566.12,2011-11-01,Centro-Oeste,12.36356612
2446,50 Mato Grosso do Sul,11847750.53,2011-12-01,Centro-Oeste,11.847750529999999
2447,50 Mato Grosso do Sul,12708242.94,2012-01-01,Centro-Oeste,12.70824294
2448,50 Mato Grosso do Sul,12258350.15,2012-02-01,Centro-Oeste,12.25835015
2449,50 Mato Grosso do Sul,14182591.88,2012-03-01,Centro-Oeste,14.18259188
2450,50 Mato Grosso do Sul,12695741.9,2012-04-01,Centro-Oeste,12.6957419
2451,50 Mato Grosso do Sul,14762600.11,2012-05-01,Centro-Oeste,14.76260011
2452,50 Mato Grosso do Sul,12975434.65,2012-06-01,Centro-Oeste,12.97543465
2453,50 Mato Grosso do Sul,14392056.82,2012-07-01,Centro-Oeste,14.39205682
2454,50 Mato Grosso do Sul,14219267.16,2012-08-01,Centro-Oeste,14.21926716
2455,50 Mato Grosso do Sul,13022123.35,2012-09-01,Centro-Oeste,13.02212335
2456,50 Mato Grosso do Sul,14005248.97,2012-10-01,Centro-Oeste,14.00524897
2457,50 Mato Grosso do Sul,13038497.92,2012-11-01,Centro-Oeste,13.03849792
2458,50 Mato Grosso do Sul,11881218.15,2012-12-01,Centro-Oeste,11.88121815
2459,50 Mato Grosso do Sul,13730382.17,2013-01-01,Centro-Oeste,13.73038217
2460,50 Mato Grosso do Sul,12661202.29,2013-02-01,Centro-Oeste,12.661202289999999
2461,50 Mato Grosso do Sul,13981801.71,2013-03-01,Centro-Oeste,13.981801710000001
2462,50 Mato Grosso do Sul,14908567.0,2013-04-01,Centro-Oeste,14.908567
2463,50 Mato Grosso do Sul,13990063.33,2013-05-01,Centro-Oeste,13.99006333
2464,50 Mato Grosso do Sul,14034238.59,2013-06-01,Centro-Oeste,14.03423859
2465,50 Mato Grosso do Sul,14489842.07,2013-07-01,Centro-Oeste,14.48984207
2466,50 Mato Grosso do Sul,14317099.43,2013-08-01,Centro-Oeste,14.317099429999999
2467,50 Mato Grosso do Sul,14966682.5,2013-09-01,Centro-Oeste,14.9666825
2468,50 Mato Grosso do Sul,15077394.04,2013-10-01,Centro-Oeste,15.07739404
2469,50 Mato Grosso do Sul,14313501.17,2013-11-01,Centro-Oeste,14.31350117
2470,50 Mato Grosso do Sul,13360775.96,2013-12-01,Centro-Oeste,13.360775960000002
2471,50 Mato Grosso do Sul,14476457.54,2014-01-01,Centro-Oeste,14.476457539999998
2472,50 Mato Grosso do Sul,13378691.64,2014-02-01,Centro-Oeste,13.378691640000001
2473,50 Mato Grosso do Sul,14784850.66,2014-03-01,Centro-Oeste,14.78485066
2474,50 Mato Grosso do Sul,14236961.4,2014-04-01,Centro-Oeste,14.2369614
2475,50 Mato Grosso do Sul,16186722.0,2014-05-01,Centro-Oeste,16.186722
2476,50 Mato Grosso do Sul,14707272.2,2014-06-01,Centro-Oeste,14.707272199999998
2477,50 Mato Grosso do Sul,15417812.14,2014-07-01,Centro-Oeste,15.41781214
2478,50 Mato Grosso do Sul,15662494.1,2014-08-01,Centro-Oeste,15.6624941
2479,50 Mato Grosso do Sul,15341501.78,2014-09-01,Centro-Oeste,15.34150178
2480,50 Mato Grosso do Sul,15480496.35,2014-10-01,Centro-Oeste,15.48049635
2481,50 Mato Grosso do Sul,14624058.44,2014-11-01,Centro-Oeste,14.624058439999999
2482,50 Mato Grosso do Sul,13751928.71,2014-12-01,Centro-Oeste,13.751928710000001
2483,50 Mato Grosso do Sul,14710586.61,2015-01-01,Centro-Oeste,14.71058661
2484,50 Mato Grosso do Sul,13508328.95,2015-02-01,Centro-Oeste,13.50832895
2485,50 Mato Grosso do Sul,16604367.15,2015-03-01,Centro-Oeste,16.60436715
2486,50 Mato Grosso do Sul,15157091.25,2015-04-01,Centro-Oeste,15.15709125
2487,50 Mato Grosso do Sul,15502849.68,2015-05-01,Centro-Oeste,15.502849679999999
2488,50 Mato Grosso do Sul,15934364.42,2015-06-01,Centro-Oeste,15.93436442
2489,50 Mato Grosso do Sul,16527263.93,2015-07-01,Centro-Oeste,16.52726393
2490,50 Mato Grosso do Sul,15862246.77,2015-08-01,Centro-Oeste,15.862246769999999
2491,50 Mato Grosso do Sul,15302118.92,2015-09-01,Centro-Oeste,15.30211892
2492,50 Mato Grosso do Sul,15402132.94,2015-10-01,Centro-Oeste,15.40213294
2493,50 Mato Grosso do Sul,14072639.15,2015-11-01,Centro-Oeste,14.07263915
2494,50 Mato Grosso do Sul,14393171.71,2015-12-01,Centro-Oeste,14.39317171
2495,50 Mato Grosso do Sul,15403297.01,2016-01-01,Centro-Oeste,15.40329701
2496,50 Mato Grosso do Sul,15077534.75,2016-02-01,Centro-Oeste,15.07753475
2497,50 Mato Grosso do Sul,16639323.85,2016-03-01,Centro-Oeste,16.63932385
2498,50 Mato Grosso do Sul,15795236.63,2016-04-01,Centro-Oeste,15.795236630000002
2499,50 Mato Grosso do Sul,17030861.02,2016-05-01,Centro-Oeste,17.03086102
2500,50 Mato Grosso do Sul,16882187.6,2016-06-01,Centro-Oeste,16.8821876
2501,50 Mato Grosso do Sul,16414064.06,2016-07-01,Centro-Oeste,16.41406406
2502,50 Mato Grosso do Sul,16501941.24,2016-08-01,Centro-Oeste,16.50194124
2503,50 Mato Grosso do Sul,16560277.08,2016-09-01,Centro-Oeste,16.56027708
2504,50 Mato Grosso do Sul,15450100.36,2016-10-01,Centro-Oeste,15.450100359999999
2505,50 Mato Grosso do Sul,15362815.06,2016-11-01,Centro-Oeste,15.36281506
2506,50 Mato Grosso do Sul,14780996.5,2016-12-01,Centro-Oeste,14.7809965
2507,50 Mato Grosso do Sul,16560677.33,2017-01-01,Centro-Oeste,16.56067733
2508,50 Mato Grosso do Sul,14502733.75,2017-02-01,Centro-Oeste,14.50273375
2509,50 Mato Grosso do Sul,17888222.97,2017-03-01,Centro-Oeste,17.888222969999998
2510,50 Mato Grosso do Sul,15646601.91,2017-04-01,Centro-Oeste,15.64660191
2511,50 Mato Grosso do Sul,18212081.17,2017-05-01,Centro-Oeste,18.21208117
2512,50 Mato Grosso do Sul,16323017.6,2017-06-01,Centro-Oeste,16.3230176
2513,50 Mato Grosso do Sul,16892566.36,2017-07-01,Centro-Oeste,16.89256636
2514,50 Mato Grosso do Sul,17019787.73,2017-08-01,Centro-Oeste,17.01978773
2515,50 Mato Grosso do Sul,15808304.19,2017-09-01,Centro-Oeste,15.80830419
2516,50 Mato Grosso do Sul,16071645.95,2017-10-01,Centro-Oeste,16.07164595
2517,50 Mato Grosso do Sul,15687000.65,2017-11-01,Centro-Oeste,15.68700065
2518,50 Mato Grosso do Sul,15040368.93,2017-12-01,Centro-Oeste,15.04036893
2519,50 Mato Grosso do Sul,16146431.63,2018-01-01,Centro-Oeste,16.146431630000002
2520,50 Mato Grosso do Sul,14703494.87,2018-02-01,Centro-Oeste,14.703494869999998
2521,50 Mato Grosso do Sul,16969878.14,2018-03-01,Centro-Oeste,16.969878140000002
2522,50 Mato Grosso do Sul,17062906.92,2018-04-01,Centro-Oeste,17.062906920000003
2523,50 Mato Grosso do Sul,17068192.56,2018-05-01,Centro-Oeste,17.06819256
2524,50 Mato Grosso do Sul,17143032.3,2018-06-01,Centro-Oeste,17.1430323
2525,50 Mato Grosso do Sul,17435039.9,2018-07-01,Centro-Oeste,17.4350399
2526,50 Mato Grosso do Sul,18239321.45,2018-08-01,Centro-Oeste,18.23932145
2527,50 Mato Grosso do Sul,16963131.37,2018-09-01,Centro-Oeste,16.963131370000003
2528,50 Mato Grosso do Sul,17677185.62,2018-10-01,Centro-Oeste,17.67718562
2529,50 Mato Grosso do Sul,16363926.26,2018-11-01,Centro-Oeste,16.36392626
2530,50 Mato Grosso do Sul,16149109.15,2018-12-01,Centro-Oeste,16.14910915
2531,50 Mato Grosso do Sul,16902636.63,2019-01-01,Centro-Oeste,16.90263663
2532,50 Mato Grosso do Sul,16964757.79,2019-02-01,Centro-Oeste,16.96475779
2533,50 Mato Grosso do Sul,17259392.23,2019-03-01,Centro-Oeste,17.25939223
2534,50 Mato Grosso do Sul,18147562.63,2019-04-01,Centro-Oeste,18.14756263
2535,50 Mato Grosso do Sul,19143242.28,2019-05-01,Centro-Oeste,19.143242280000003
2536,50 Mato Grosso do Sul,17905638.97,2019-06-01,Centro-Oeste,17.90563897
2537,50 Mato Grosso do Sul,18126954.44,2019-07-01,Centro-Oeste,18.126954440000002
2538,50 Mato Grosso do Sul,19217982.14,2019-08-01,Centro-Oeste,19.21798214
2539,50 Mato Grosso do Sul,18904364.43,2019-09-01,Centro-Oeste,18.90436443
2540,50 Mato Grosso do Sul,18812185.96,2019-10-01,Centro-Oeste,18.81218596
2541,50 Mato Grosso do Sul,18316480.8,2019-11-01,Centro-Oeste,18.3164808
2542,50 Mato Grosso do Sul,17844511.04,2019-12-01,Centro-Oeste,17.84451104
2543,50 Mato Grosso do Sul,18653296.92,2020-01-01,Centro-Oeste,18.653296920000003
2544,50 Mato Grosso do Sul,17769247.0,2020-02-01,Centro-Oeste,17.769247
2545,50 Mato Grosso do Sul,17357008.8,2020-03-01,Centro-Oeste,17.3570088
2546,50 Mato Grosso do Sul,15652772.51,2020-04-01,Centro-Oeste,15.65277251
2547,50 Mato Grosso do Sul,16703851.1,2020-05-01,Centro-Oeste,16.7038511
2548,50 Mato Grosso do Sul,15838659.34,2020-06-01,Centro-Oeste,15.83865934
2549,50 Mato Grosso do Sul,12508717.35,2020-07-01,Centro-Oeste,12.50871735
2550,22 Piauí,9711680.2,2008-02-01,Nordeste,9.7116802
2551,22 Piauí,10428191.09,2008-03-01,Nordeste,10.42819109
2552,22 Piauí,10227943.0,2008-04-01,Nordeste,10.227943
2553,22 Piauí,10562148.66,2008-05-01,Nordeste,10.56214866
2554,22 Piauí,10465088.93,2008-06-01,Nordeste,10.46508893
2555,22 Piauí,10618079.7,2008-07-01,Nordeste,10.6180797
2556,22 Piauí,10645917.52,2008-08-01,Nordeste,10.64591752
2557,22 Piauí,11037940.55,2008-09-01,Nordeste,11.03794055
2558,22 Piauí,11143375.71,2008-10-01,Nordeste,11.14337571
2559,22 Piauí,10583049.66,2008-11-01,Nordeste,10.58304966
2560,22 Piauí,10151738.46,2008-12-01,Nordeste,10.15173846
2561,22 Piauí,12411956.66,2009-01-01,Nordeste,12.41195666
2562,22 Piauí,10896197.27,2009-02-01,Nordeste,10.89619727
2563,22 Piauí,13754374.44,2009-03-01,Nordeste,13.75437444
2564,22 Piauí,12570578.13,2009-04-01,Nordeste,12.570578130000001
2565,22 Piauí,12936419.98,2009-05-01,Nordeste,12.93641998
2566,22 Piauí,12205840.71,2009-06-01,Nordeste,12.20584071
2567,22 Piauí,12883412.78,2009-07-01,Nordeste,12.883412779999999
2568,22 Piauí,12877691.95,2009-08-01,Nordeste,12.877691949999999
2569,22 Piauí,12486616.77,2009-09-01,Nordeste,12.48661677
2570,22 Piauí,12541516.67,2009-10-01,Nordeste,12.54151667
2571,22 Piauí,12421929.89,2009-11-01,Nordeste,12.421929890000001
2572,22 Piauí,11098207.01,2009-12-01,Nordeste,11.09820701
2573,22 Piauí,12554360.19,2010-01-01,Nordeste,12.554360189999999
2574,22 Piauí,11398067.83,2010-02-01,Nordeste,11.39806783
2575,22 Piauí,13606085.88,2010-03-01,Nordeste,13.60608588
2576,22 Piauí,12157142.1,2010-04-01,Nordeste,12.1571421
2577,22 Piauí,13077016.55,2010-05-01,Nordeste,13.077016550000002
2578,22 Piauí,12062273.73,2010-06-01,Nordeste,12.062273730000001
2579,22 Piauí,11786099.56,2010-07-01,Nordeste,11.78609956
2580,22 Piauí,12297891.7,2010-08-01,Nordeste,12.2978917
2581,22 Piauí,11996938.27,2010-09-01,Nordeste,11.99693827
2582,22 Piauí,12358950.3,2010-10-01,Nordeste,12.3589503
2583,22 Piauí,11686383.33,2010-11-01,Nordeste,11.68638333
2584,22 Piauí,11412747.89,2010-12-01,Nordeste,11.41274789
2585,22 Piauí,14558579.44,2011-01-01,Nordeste,14.558579439999999
2586,22 Piauí,12265757.09,2011-02-01,Nordeste,12.26575709
2587,22 Piauí,13187651.73,2011-03-01,Nordeste,13.18765173
2588,22 Piauí,12678417.26,2011-04-01,Nordeste,12.67841726
2589,22 Piauí,12675205.11,2011-05-01,Nordeste,12.67520511
2590,22 Piauí,12160076.86,2011-06-01,Nordeste,12.16007686
2591,22 Piauí,11919067.3,2011-07-01,Nordeste,11.9190673
2592,22 Piauí,12159124.51,2011-08-01,Nordeste,12.15912451
2593,22 Piauí,12562834.87,2011-09-01,Nordeste,12.56283487
2594,22 Piauí,12203495.51,2011-10-01,Nordeste,12.20349551
2595,22 Piauí,12160989.36,2011-11-01,Nordeste,12.160989359999999
2596,22 Piauí,11608735.33,2011-12-01,Nordeste,11.60873533
2597,22 Piauí,12834140.49,2012-01-01,Nordeste,12.83414049
2598,22 Piauí,11611101.59,2012-02-01,Nordeste,11.61110159
2599,22 Piauí,12743982.18,2012-03-01,Nordeste,12.74398218
2600,22 Piauí,12211230.16,2012-04-01,Nordeste,12.21123016
2601,22 Piauí,13641916.12,2012-05-01,Nordeste,13.64191612
2602,22 Piauí,12513374.69,2012-06-01,Nordeste,12.51337469
2603,22 Piauí,13241101.64,2012-07-01,Nordeste,13.24110164
2604,22 Piauí,13237685.63,2012-08-01,Nordeste,13.237685630000001
2605,22 Piauí,12920892.43,2012-09-01,Nordeste,12.92089243
2606,22 Piauí,13014911.78,2012-10-01,Nordeste,13.014911779999998
2607,22 Piauí,12099537.09,2012-11-01,Nordeste,12.09953709
2608,22 Piauí,11893570.28,2012-12-01,Nordeste,11.893570279999999
2609,22 Piauí,13407770.12,2013-01-01,Nordeste,13.407770119999999
2610,22 Piauí,12227395.96,2013-02-01,Nordeste,12.22739596
2611,22 Piauí,13957685.19,2013-03-01,Nordeste,13.95768519
2612,22 Piauí,15159216.27,2013-04-01,Nordeste,15.15921627
2613,22 Piauí,14651845.08,2013-05-01,Nordeste,14.65184508
2614,22 Piauí,14822072.98,2013-06-01,Nordeste,14.82207298
2615,22 Piauí,14374218.21,2013-07-01,Nordeste,14.37421821
2616,22 Piauí,14091252.29,2013-08-01,Nordeste,14.09125229
2617,22 Piauí,13859943.48,2013-09-01,Nordeste,13.85994348
2618,22 Piauí,14082278.8,2013-10-01,Nordeste,14.082278800000001
2619,22 Piauí,13194957.82,2013-11-01,Nordeste,13.19495782
2620,22 Piauí,12195808.15,2013-12-01,Nordeste,12.19580815
2621,22 Piauí,14073144.03,2014-01-01,Nordeste,14.07314403
2622,22 Piauí,13340653.42,2014-02-01,Nordeste,13.34065342
2623,22 Piauí,14008839.63,2014-03-01,Nordeste,14.00883963
2624,22 Piauí,13964766.06,2014-04-01,Nordeste,13.96476606
2625,22 Piauí,14459727.73,2014-05-01,Nordeste,14.459727730000001
2626,22 Piauí,13753793.88,2014-06-01,Nordeste,13.753793880000002
2627,22 Piauí,14608648.02,2014-07-01,Nordeste,14.60864802
2628,22 Piauí,14707543.63,2014-08-01,Nordeste,14.70754363
2629,22 Piauí,14439476.37,2014-09-01,Nordeste,14.43947637
2630,22 Piauí,14293274.06,2014-10-01,Nordeste,14.29327406
2631,22 Piauí,13865890.04,2014-11-01,Nordeste,13.865890039999998
2632,22 Piauí,13200836.52,2014-12-01,Nordeste,13.20083652
2633,22 Piauí,13597811.08,2015-01-01,Nordeste,13.59781108
2634,22 Piauí,12615331.21,2015-02-01,Nordeste,12.61533121
2635,22 Piauí,14868279.77,2015-03-01,Nordeste,14.86827977
2636,22 Piauí,14763842.86,2015-04-01,Nordeste,14.763842859999999
2637,22 Piauí,14666785.68,2015-05-01,Nordeste,14.66678568
2638,22 Piauí,14438436.12,2015-06-01,Nordeste,14.438436119999999
2639,22 Piauí,14457752.47,2015-07-01,Nordeste,14.45775247
2640,22 Piauí,14918042.4,2015-08-01,Nordeste,14.918042400000001
2641,22 Piauí,14935364.43,2015-09-01,Nordeste,14.93536443
2642,22 Piauí,14778012.73,2015-10-01,Nordeste,14.77801273
2643,22 Piauí,14278653.98,2015-11-01,Nordeste,14.27865398
2644,22 Piauí,13980063.87,2015-12-01,Nordeste,13.980063869999999
2645,22 Piauí,14652660.55,2016-01-01,Nordeste,14.65266055
2646,22 Piauí,14211959.72,2016-02-01,Nordeste,14.211959720000001
2647,22 Piauí,15775527.34,2016-03-01,Nordeste,15.77552734
2648,22 Piauí,15724013.35,2016-04-01,Nordeste,15.72401335
2649,22 Piauí,16420434.62,2016-05-01,Nordeste,16.420434619999998
2650,22 Piauí,16255227.09,2016-06-01,Nordeste,16.255227089999998
2651,22 Piauí,15885221.21,2016-07-01,Nordeste,15.885221210000001
2652,22 Piauí,16317458.71,2016-08-01,Nordeste,16.31745871
2653,22 Piauí,15699225.71,2016-09-01,Nordeste,15.69922571
2654,22 Piauí,15292962.1,2016-10-01,Nordeste,15.2929621
2655,22 Piauí,14904386.72,2016-11-01,Nordeste,14.904386720000002
2656,22 Piauí,14303401.01,2016-12-01,Nordeste,14.30340101
2657,22 Piauí,15650158.5,2017-01-01,Nordeste,15.6501585
2658,22 Piauí,14622964.52,2017-02-01,Nordeste,14.62296452
2659,22 Piauí,16818930.13,2017-03-01,Nordeste,16.81893013
2660,22 Piauí,15761679.42,2017-04-01,Nordeste,15.76167942
2661,22 Piauí,16979464.75,2017-05-01,Nordeste,16.97946475
2662,22 Piauí,15514183.16,2017-06-01,Nordeste,15.51418316
2663,22 Piauí,15403020.27,2017-07-01,Nordeste,15.403020269999999
2664,22 Piauí,15720599.3,2017-08-01,Nordeste,15.7205993
2665,22 Piauí,15307387.92,2017-09-01,Nordeste,15.30738792
2666,22 Piauí,15656346.1,2017-10-01,Nordeste,15.6563461
2667,22 Piauí,15605461.66,2017-11-01,Nordeste,15.60546166
2668,22 Piauí,15042889.08,2017-12-01,Nordeste,15.04288908
2669,22 Piauí,15979472.64,2018-01-01,Nordeste,15.979472640000001
2670,22 Piauí,13635293.55,2018-02-01,Nordeste,13.63529355
2671,22 Piauí,16164249.27,2018-03-01,Nordeste,16.16424927
2672,22 Piauí,16313578.41,2018-04-01,Nordeste,16.31357841
2673,22 Piauí,17270223.67,2018-05-01,Nordeste,17.27022367
2674,22 Piauí,16132887.17,2018-06-01,Nordeste,16.13288717
2675,22 Piauí,16216685.5,2018-07-01,Nordeste,16.2166855
2676,22 Piauí,16550617.02,2018-08-01,Nordeste,16.55061702
2677,22 Piauí,15762154.38,2018-09-01,Nordeste,15.76215438
2678,22 Piauí,16785244.63,2018-10-01,Nordeste,16.785244629999998
2679,22 Piauí,15744012.68,2018-11-01,Nordeste,15.744012679999999
2680,22 Piauí,15591161.82,2018-12-01,Nordeste,15.59116182
2681,22 Piauí,16882315.66,2019-01-01,Nordeste,16.88231566
2682,22 Piauí,15536428.06,2019-02-01,Nordeste,15.53642806
2683,22 Piauí,16878130.0,2019-03-01,Nordeste,16.87813
2684,22 Piauí,16779468.57,2019-04-01,Nordeste,16.77946857
2685,22 Piauí,17985160.84,2019-05-01,Nordeste,17.98516084
2686,22 Piauí,17148165.73,2019-06-01,Nordeste,17.14816573
2687,22 Piauí,17505527.28,2019-07-01,Nordeste,17.505527280000003
2688,22 Piauí,17816404.11,2019-08-01,Nordeste,17.81640411
2689,22 Piauí,17916788.9,2019-09-01,Nordeste,17.9167889
2690,22 Piauí,19155508.31,2019-10-01,Nordeste,19.15550831
2691,22 Piauí,17649092.71,2019-11-01,Nordeste,17.64909271
2692,22 Piauí,16846903.02,2019-12-01,Nordeste,16.84690302
2693,22 Piauí,17312889.65,2020-01-01,Nordeste,17.31288965
2694,22 Piauí,16264613.57,2020-02-01,Nordeste,16.26461357
2695,22 Piauí,15318975.43,2020-03-01,Nordeste,15.31897543
2696,22 Piauí,11878587.16,2020-04-01,Nordeste,11.87858716
2697,22 Piauí,14175053.45,2020-05-01,Nordeste,14.17505345
2698,22 Piauí,15375523.59,2020-06-01,Nordeste,15.37552359
2699,22 Piauí,18019214.49,2020-07-01,Nordeste,18.01921449
2700,27 Alagoas,8112220.3,2008-02-01,Nordeste,8.1122203
2701,27 Alagoas,9210505.56,2008-03-01,Nordeste,9.21050556
2702,27 Alagoas,10466691.94,2008-04-01,Nordeste,10.466691939999999
2703,27 Alagoas,9844096.03,2008-05-01,Nordeste,9.84409603
2704,27 Alagoas,10288668.11,2008-06-01,Nordeste,10.28866811
2705,27 Alagoas,9385440.4,2008-07-01,Nordeste,9.3854404
2706,27 Alagoas,9262767.68,2008-08-01,Nordeste,9.26276768
2707,27 Alagoas,9228201.96,2008-09-01,Nordeste,9.228201960000002
2708,27 Alagoas,9464597.85,2008-10-01,Nordeste,9.464597849999999
2709,27 Alagoas,9578540.01,2008-11-01,Nordeste,9.57854001
2710,27 Alagoas,9361247.91,2008-12-01,Nordeste,9.36124791
2711,27 Alagoas,10121881.47,2009-01-01,Nordeste,10.12188147
2712,27 Alagoas,8994586.4,2009-02-01,Nordeste,8.994586400000001
2713,27 Alagoas,12040996.68,2009-03-01,Nordeste,12.04099668
2714,27 Alagoas,11651218.51,2009-04-01,Nordeste,11.65121851
2715,27 Alagoas,11471079.17,2009-05-01,Nordeste,11.47107917
2716,27 Alagoas,10955769.81,2009-06-01,Nordeste,10.955769810000001
2717,27 Alagoas,11345518.14,2009-07-01,Nordeste,11.345518140000001
2718,27 Alagoas,11715157.35,2009-08-01,Nordeste,11.71515735
2719,27 Alagoas,11732050.72,2009-09-01,Nordeste,11.73205072
2720,27 Alagoas,12050093.88,2009-10-01,Nordeste,12.05009388
2721,27 Alagoas,11895951.83,2009-11-01,Nordeste,11.89595183
2722,27 Alagoas,11016104.25,2009-12-01,Nordeste,11.01610425
2723,27 Alagoas,11200586.26,2010-01-01,Nordeste,11.20058626
2724,27 Alagoas,10243568.76,2010-02-01,Nordeste,10.24356876
2725,27 Alagoas,13197956.95,2010-03-01,Nordeste,13.19795695
2726,27 Alagoas,12543380.7,2010-04-01,Nordeste,12.543380699999998
2727,27 Alagoas,13186678.0,2010-05-01,Nordeste,13.186678
2728,27 Alagoas,11564476.61,2010-06-01,Nordeste,11.56447661
2729,27 Alagoas,11698448.97,2010-07-01,Nordeste,11.698448970000001
2730,27 Alagoas,12689693.74,2010-08-01,Nordeste,12.689693740000001
2731,27 Alagoas,12333599.13,2010-09-01,Nordeste,12.333599130000001
2732,27 Alagoas,12248867.23,2010-10-01,Nordeste,12.24886723
2733,27 Alagoas,12103492.69,2010-11-01,Nordeste,12.10349269
2734,27 Alagoas,10972429.23,2010-12-01,Nordeste,10.972429230000001
2735,27 Alagoas,11056588.96,2011-01-01,Nordeste,11.056588960000001
2736,27 Alagoas,11826444.96,2011-02-01,Nordeste,11.826444960000002
2737,27 Alagoas,13178546.52,2011-03-01,Nordeste,13.17854652
2738,27 Alagoas,12260249.74,2011-04-01,Nordeste,12.26024974
